21-11-2024 09:51:17 | EASY_prep_Big_down | INFO | Starting EASY_prep_Big_down
22-11-2024 11:40:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:40:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:40:46 | EASY_prep_Big_down | INFO | Starting EASY_prep_Big_down
22-11-2024 11:40:46 | EASY_prep_Big_down | INFO | Loading configuration
22-11-2024 11:40:46 | EASY_prep_Big_down | INFO | Filling configuration with API keys and funds
22-11-2024 11:40:46 | EASY_prep_Big_down | INFO | Configuring client with symbol: KAS,interval: 5m
22-11-2024 11:40:46 | EASY_prep_Big_down | INFO | Client initialized successfully
22-11-2024 11:40:46 | EASY_prep_Big_down | INFO | Начинаем торговать
22-11-2024 11:40:46 | EASY_prep_Big_down | INFO | Fetching initial USDT balance
22-11-2024 11:40:47 | EASY_prep_Big_down | INFO | Initial money: 47.793430424113, money_old: 51.0
22-11-2024 11:40:47 | EASY_prep_Big_down | INFO | Preparation complete
22-11-2024 11:40:47 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:45:05 | EASY_Big_down_loop | INFO | На состояние 11:45:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:45:05 | EASY_Big_down_loop | INFO | На состояние 11:45:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:45:05 | EASY_Big_down_loop | INFO | На состояние 11:45:05 активных ставок: 3, денег: 51.0$
22-11-2024 11:45:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:45:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:45:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:50:05 | EASY_Big_down_loop | INFO | На состояние 11:50:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:50:05 | EASY_Big_down_loop | INFO | На состояние 11:50:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:50:05 | EASY_Big_down_loop | INFO | На состояние 11:50:05 активных ставок: 3, денег: 51.0$
22-11-2024 11:50:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:50:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:50:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:55:05 | EASY_Big_down_loop | INFO | На состояние 11:55:05 активных ставок: 3, денег: 47.825$
22-11-2024 11:55:05 | EASY_Big_down_loop | INFO | На состояние 11:55:05 активных ставок: 3, денег: 51.0$
22-11-2024 11:55:05 | EASY_Big_down_loop | INFO | На состояние 11:55:05 активных ставок: 3, денег: 49.497$
22-11-2024 11:55:10 | EASY_Big_down_loop | INFO | Failure! Got-1.65 usdt in tradeC02__488441277805813760038
22-11-2024 11:55:11 | EASY_Big_down_loop | INFO | Bet C02__488441257522167808038 completed and removed.
22-11-2024 11:55:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:55:15 | EASY_Big_down_loop | ERROR | Error in client! Restarting iteration 161
22-11-2024 11:55:16 | EASY_Big_down_loop | ERROR | Error in client! Restarting iteration 161
22-11-2024 11:55:45 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 11:55:46 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:00:05 | EASY_Big_down_loop | INFO | На состояние 12:00:05 активных ставок: 2, денег: 49.497$
22-11-2024 12:00:05 | EASY_Big_down_loop | INFO | На состояние 12:00:05 активных ставок: 2, денег: 46.175$
22-11-2024 12:00:05 | EASY_Big_down_loop | INFO | На состояние 12:00:05 активных ставок: 2, денег: 51.0$
22-11-2024 12:00:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:00:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:00:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:05:05 | EASY_Big_down_loop | INFO | На состояние 12:05:05 активных ставок: 2, денег: 51.0$
22-11-2024 12:05:05 | EASY_Big_down_loop | INFO | На состояние 12:05:05 активных ставок: 2, денег: 49.497$
22-11-2024 12:05:05 | EASY_Big_down_loop | INFO | На состояние 12:05:05 активных ставок: 2, денег: 46.175$
22-11-2024 12:05:10 | EASY_Big_down_loop | INFO | Failure! Got-1.65 usdt in tradeC02__488443790466576384038
22-11-2024 12:05:10 | EASY_Big_down_loop | INFO | Bet C02__488443772154208256038 completed and removed.
22-11-2024 12:05:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:05:15 | EASY_Big_down_loop | ERROR | Error in client! Restarting iteration 161
22-11-2024 12:05:16 | EASY_Big_down_loop | ERROR | Error in client! Restarting iteration 161
22-11-2024 12:05:45 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:05:46 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:10:05 | EASY_Big_down_loop | INFO | На состояние 12:10:05 активных ставок: 1, денег: 46.175$
22-11-2024 12:10:05 | EASY_Big_down_loop | INFO | На состояние 12:10:05 активных ставок: 1, денег: 49.35$
22-11-2024 12:10:05 | EASY_Big_down_loop | INFO | На состояние 12:10:05 активных ставок: 1, денег: 49.497$
22-11-2024 12:10:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:10:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:10:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:15:05 | EASY_Big_down_loop | INFO | На состояние 12:15:05 активных ставок: 1, денег: 46.175$
22-11-2024 12:15:05 | EASY_Big_down_loop | INFO | На состояние 12:15:05 активных ставок: 1, денег: 49.35$
22-11-2024 12:15:05 | EASY_Big_down_loop | INFO | На состояние 12:15:05 активных ставок: 1, денег: 49.497$
22-11-2024 12:15:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:15:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:15:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:20:05 | EASY_Big_down_loop | INFO | На состояние 12:20:05 активных ставок: 1, денег: 46.175$
22-11-2024 12:20:05 | EASY_Big_down_loop | INFO | На состояние 12:20:05 активных ставок: 1, денег: 49.35$
22-11-2024 12:20:05 | EASY_Big_down_loop | INFO | На состояние 12:20:05 активных ставок: 1, денег: 49.497$
22-11-2024 12:20:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:20:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:20:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:25:05 | EASY_Big_down_loop | INFO | На состояние 12:25:05 активных ставок: 1, денег: 46.175$
22-11-2024 12:25:05 | EASY_Big_down_loop | INFO | На состояние 12:25:05 активных ставок: 1, денег: 49.35$
22-11-2024 12:25:05 | EASY_Big_down_loop | INFO | На состояние 12:25:05 активных ставок: 1, денег: 49.497$
22-11-2024 12:25:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:25:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:25:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 12:30:05 | EASY_Big_down_loop | INFO | На состояние 12:30:05 активных ставок: 1, денег: 46.175$
22-11-2024 12:30:05 | EASY_Big_down_loop | INFO | На состояние 12:30:05 активных ставок: 1, денег: 49.35$
22-11-2024 12:30:05 | EASY_Big_down_loop | INFO | Price change detected: 0.43148319236934185%
22-11-2024 12:30:05 | EASY_Big_down_loop | INFO | На состояние 12:30:05 активных ставок: 1, денег: 49.497$
22-11-2024 12:30:05 | EASY_Big_down_loop | INFO | Price change detected: 0.43148319236934185%
22-11-2024 12:30:06 | EASY_Big_down_loop | INFO | Price change detected: 0.43148319236934185%
22-11-2024 12:30:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488575894235975680038
22-11-2024 12:30:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488575894227607553038
22-11-2024 12:30:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488575895745953792038
22-11-2024 12:30:10 | EASY_Big_down_loop | INFO | Bought KAS: 11.0
22-11-2024 12:30:10 | EASY_Big_down_loop | INFO | Bought KAS: 11.0
22-11-2024 12:30:11 | EASY_Big_down_loop | INFO | Bought KAS: 11.0
22-11-2024 12:30:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488575915001978881038
22-11-2024 12:30:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488575915383644161038
22-11-2024 12:30:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488575916126060547038
22-11-2024 12:30:12 | EASY_Big_down | INFO | EASY Big Down (MEXC_KAS_BIG_DOWN_5m) is down due to user actions
22-11-2024 12:30:12 | start_EASY_Big_down | WARNING | EASY_Big_down (MEXC_KAS_BIG_DOWN_5m) stopped for some reason
22-11-2024 12:30:13 | EASY_Big_down | INFO | EASY Big Down (MEXC_KAS_BIG_DOWN_5m) is down due to user actions
22-11-2024 12:30:13 | start_EASY_Big_down | WARNING | EASY_Big_down (MEXC_KAS_BIG_DOWN_5m) stopped for some reason
22-11-2024 12:30:13 | EASY_Big_down | INFO | EASY Big Down (MEXC_KAS_BIG_DOWN_5m) is down due to user actions
22-11-2024 12:30:13 | start_EASY_Big_down | WARNING | EASY_Big_down (MEXC_KAS_BIG_DOWN_5m) stopped for some reason
22-11-2024 14:01:01 | EASY_prep_Big_down | INFO | Starting EASY_prep_Big_down
22-11-2024 14:01:01 | EASY_prep_Big_down | INFO | Loading configuration
22-11-2024 14:01:01 | EASY_prep_Big_down | INFO | Filling configuration with API keys and funds
22-11-2024 14:01:01 | EASY_prep_Big_down | INFO | Configuring client with symbol: KAS,interval: 5m
22-11-2024 14:01:01 | EASY_prep_Big_down | INFO | Client initialized successfully
22-11-2024 14:01:01 | EASY_prep_Big_down | INFO | Начинаем торговать
22-11-2024 14:01:01 | EASY_prep_Big_down | INFO | Fetching initial USDT balance
22-11-2024 14:01:02 | EASY_prep_Big_down | INFO | Initial money: 54.345983133998, money_old: 51.0
22-11-2024 14:01:02 | EASY_prep_Big_down | INFO | Preparation complete
22-11-2024 14:01:02 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 14:05:05 | EASY_Big_down_loop | INFO | На состояние 14:05:05 активных ставок: 2, денег: 51.0$
22-11-2024 14:05:07 | EASY_Big_down_loop | INFO | Success! Got 0.00708400000000009usdt intrade C02__488575915383644161038
22-11-2024 14:05:07 | EASY_Big_down_loop | INFO | Bet C02__488575894235975680038 completed and removed.
22-11-2024 14:05:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 14:10:05 | EASY_Big_down_loop | INFO | На состояние 14:10:05 активных ставок: 1, денег: 51.007$
22-11-2024 14:10:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 14:15:05 | EASY_Big_down_loop | INFO | На состояние 14:15:05 активных ставок: 1, денег: 51.007$
22-11-2024 14:15:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 14:20:05 | EASY_Big_down_loop | INFO | На состояние 14:20:05 активных ставок: 1, денег: 51.007$
22-11-2024 14:20:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 14:25:05 | EASY_Big_down_loop | INFO | На состояние 14:25:05 активных ставок: 1, денег: 51.007$
22-11-2024 14:25:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 14:28:54 | EASY_prep_Big_down | INFO | Starting EASY_prep_Big_down
22-11-2024 14:28:54 | EASY_prep_Big_down | INFO | Loading configuration
22-11-2024 14:28:54 | EASY_prep_Big_down | INFO | Filling configuration with API keys and funds
22-11-2024 14:28:54 | EASY_prep_Big_down | INFO | Configuring client with symbol: KAS,interval: 5m
22-11-2024 14:28:54 | EASY_prep_Big_down | INFO | Client initialized successfully
22-11-2024 14:28:54 | EASY_prep_Big_down | INFO | Начинаем торговать
22-11-2024 14:28:54 | EASY_prep_Big_down | INFO | Fetching initial USDT balance
22-11-2024 14:28:55 | EASY_prep_Big_down | INFO | Initial money: 54.346951927563, money_old: 51.0
22-11-2024 14:28:55 | EASY_prep_Big_down | INFO | Preparation complete
22-11-2024 14:28:55 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 14:30:05 | EASY_Big_down_loop | INFO | На состояние 14:30:05 активных ставок: 1, денег: 51.0$
22-11-2024 14:30:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 14:35:05 | EASY_Big_down_loop | INFO | На состояние 14:35:05 активных ставок: 1, денег: 51.0$
22-11-2024 14:35:06 | EASY_Big_down_loop | INFO | Starting iteration
